Tỉnh/Thành Phố	Mã Tỉnh/Thành phố	Huyện 	Mã Quận/Huyện	Phường/Xã	Mã Phường/Xã
Trà Vinh	817	Huyện Cầu Kè	81707	8170715	Xã Tam Ngãi
Trà Vinh	817	Huyện Cầu Kè	81707	8170707	Xã An Phú Tân
Trà Vinh	817	Huyện Cầu Kè	81707	8170703	Xã Hòa Ân
Trà Vinh	817	Huyện Châu Thành	81705	8170508	Xã Lương Hòa A
Trà Vinh	817	Huyện Châu Thành	81705	8170507	Xã Lương Hòa
Trà Vinh	817	Huyện Châu Thành	81705	8170503	Xã Đa Lộc
Trà Vinh	817	Huyện Châu Thành	81705	8170523	Xã Long Hòa
Trà Vinh	817	Huyện Châu Thành	81705	8170521	Xã Hòa Minh
Trà Vinh	817	Huyện Châu Thành	81705	8170505	Xã Thanh Mỹ
Trà Vinh	817	Huyện Châu Thành	81705	8170513	Xã Hòa Thuận
Trà Vinh	817	Huyện Châu Thành	81705	8170517	Xã Phước Hảo
Trà Vinh	817	Huyện Châu Thành	81705	8170509	Xã Song Lộc
Trà Vinh	817	Huyện Châu Thành	81705	8170501	Thị trấn Châu Thành
Trà Vinh	817	Huyện Châu Thành	81705	8170511	Xã Nguyệt Hoá
Trà Vinh	817	Huyện Châu Thành	81705	8170519	Xã Hưng Mỹ
Trà Vinh	817	Huyện Châu Thành	81705	8170504	Xã Mỹ Chánh
Trà Vinh	817	Huyện Châu Thành	81705	8170515	Xã Hòa Lợi
Trà Vinh	817	Thành phố Trà Vinh	81701	8170105	Phường 3
Trà Vinh	817	Thành phố Trà Vinh	81701	8170111	Phường 6
Trà Vinh	817	Thành phố Trà Vinh	81701	8170112	Phường 8
Trà Vinh	817	Thành phố Trà Vinh	81701	8170107	Phường 4
Trà Vinh	817	Thành phố Trà Vinh	81701	8170101	Phường 1
Trà Vinh	817	Thành phố Trà Vinh	81701	8170109	Phường 5
Trà Vinh	817	Thành phố Trà Vinh	81701	8170103	Phường 2
Trà Vinh	817	Thành phố Trà Vinh	81701	8170108	Phường 9
Trà Vinh	817	Thành phố Trà Vinh	81701	8170115	Xã Long Đức
Trà Vinh	817	Thành phố Trà Vinh	81701	8170113	Phường 7
Trà Vinh	817	Huyện Cầu Ngang	81711	8171107	Xã Mỹ Hòa
Trà Vinh	817	Huyện Cầu Ngang	81711	8171121	Xã Trường Thọ
Trà Vinh	817	Huyện Cầu Ngang	81711	8171113	Xã Hiệp Hòa
Trà Vinh	817	Huyện Cầu Ngang	81711	8171115	Xã Thuận Hòa
Trà Vinh	817	Huyện Cầu Ngang	81711	8171109	Xã Vĩnh Kim
Trà Vinh	817	Huyện Cầu Ngang	81711	8171101	Thị trấn Cầu Ngang
Trà Vinh	817	Huyện Cầu Ngang	81711	8171103	Thị trấn Mỹ Long
Trà Vinh	817	Huyện Cầu Ngang	81711	8171111	Xã Kim Hòa
Trà Vinh	817	Huyện Cầu Ngang	81711	8171117	Xã Long Sơn
Trà Vinh	817	Huyện Cầu Ngang	81711	8171124	Xã Hiệp Mỹ Đông
Trà Vinh	817	Huyện Cầu Ngang	81711	8171125	Xã Thạnh Hoà Sơn
Trà Vinh	817	Huyện Cầu Ngang	81711	8171106	Xã Mỹ Long Nam
Trà Vinh	817	Huyện Cầu Ngang	81711	8171105	Xã Mỹ Long Bắc
Trà Vinh	817	Huyện Cầu Ngang	81711	8171119	Xã Nhị Trường
Trà Vinh	817	Huyện Cầu Ngang	81711	8171123	Xã Hiệp Mỹ Tây
Trà Vinh	817	Huyện Càng Long	81703	8170301	Thị trấn Càng Long
Trà Vinh	817	Huyện Càng Long	81703	8170303	Xã Mỹ Cẩm
Trà Vinh	817	Huyện Càng Long	81703	8170307	Xã Huyền Hội
Trà Vinh	817	Huyện Càng Long	81703	8170321	Xã Đức Mỹ
Trà Vinh	817	Huyện Càng Long	81703	8170304	Xã An Trường A
Trà Vinh	817	Huyện Càng Long	81703	8170313	Xã Bình Phú
Trà Vinh	817	Huyện Càng Long	81703	8170309	Xã Tân An
Trà Vinh	817	Huyện Càng Long	81703	8170305	Xã An Trường
Trà Vinh	817	Huyện Càng Long	81703	8170315	Xã Phương Thạnh
Trà Vinh	817	Huyện Càng Long	81703	8170318	Xã Đại Phúc
Trà Vinh	817	Huyện Càng Long	81703	8170311	Xã Tân Bình
Trà Vinh	817	Huyện Càng Long	81703	8170317	Xã Đại Phước
Trà Vinh	817	Huyện Càng Long	81703	8170319	Xã Nhị Long
Trà Vinh	817	Huyện Càng Long	81703	8170320	Xã Nhị Long Phú
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110509	Xã Minh Quang
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110513	Xã Phúc Sơn
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110517	Xã Hà Lang
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110527	Xã Phúc Thịnh
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110555	Xã Bình Nhân
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110533	Xã Ngọc Hội
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110519	Xã Hùng Mỹ
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110529	Xã Bình Phú
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110549	Xã Yên Nguyên
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110535	Xã Tân Thịnh
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110511	Xã Trung Hà
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110547	Xã Hòa An
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110541	Xã Trung Hòa
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110551	Xã Nhân Lý
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110545	Xã Vinh Quang
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110543	Xã Kim Bình
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110523	Xã Tân An
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110501	Thị trấn Vĩnh Lộc
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110553	Xã Tri Phú
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110525	Xã Xuân Quang
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110557	Xã Linh Phú
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110521	Xã Yên Lập
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110537	Xã Hòa Phú
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110539	Xã Kiên Đài
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110531	Xã Phú Bình
Tuyên Quang	211	Huyện Chiêm Hóa	21105	2110515	Xã Tân Mỹ
Tuyên Quang	211	Huyện Na Hang	21103	2110301	Thị trấn Na Hang
Tuyên Quang	211	Huyện Na Hang	21103	2110337	Xã Năng Khả
Tuyên Quang	211	Huyện Na Hang	21103	2110305	Xã Thượng Giáp
Tuyên Quang	211	Huyện Na Hang	21103	2110329	Xã Đà Vị
Tuyên Quang	211	Huyện Na Hang	21103	2110319	Xã Yên Hoa
Tuyên Quang	211	Huyện Na Hang	21103	2110321	Xã Côn Lôn
Tuyên Quang	211	Huyện Na Hang	21103	2110315	Xã Hồng Thái
Tuyên Quang	211	Huyện Na Hang	21103	2110309	Xã Thượng Nông
Tuyên Quang	211	Huyện Na Hang	21103	2110341	Xã Thanh Tương
Tuyên Quang	211	Huyện Na Hang	21103	2110307	Xã Sinh Long
Tuyên Quang	211	Huyện Na Hang	21103	2110335	Xã Sơn Phú
Tuyên Quang	211	Huyện Na Hang	21103	2110327	Xã Khau Tinh
Tuyên Quang	211	Huyện Hàm Yên	21107	2110715	Xã Yên Lâm
Tuyên Quang	211	Huyện Hàm Yên	21107	2110731	Xã Đức Ninh
Tuyên Quang	211	Huyện Hàm Yên	21107	2110705	Xã Bạch Xa
Tuyên Quang	211	Huyện Hàm Yên	21107	2110709	Xã Phù Lưu
Tuyên Quang	211	Huyện Hàm Yên	21107	2110725	Xã Thái Hòa
Tuyên Quang	211	Huyện Hàm Yên	21107	2110729	Xã Thành Long
Tuyên Quang	211	Huyện Hàm Yên	21107	2110733	Xã Hùng Đức
Tuyên Quang	211	Huyện Hàm Yên	21107	2110711	Xã Minh Dân
Tuyên Quang	211	Huyện Hàm Yên	21107	2110713	Xã Minh Hương
Tuyên Quang	211	Huyện Hàm Yên	21107	2110723	Xã Thái Sơn
Tuyên Quang	211	Huyện Hàm Yên	21107	2110701	Thị trấn Tân Yên
Tuyên Quang	211	Huyện Hàm Yên	21107	2110707	Xã Minh Khương
Tuyên Quang	211	Huyện Hàm Yên	21107	2110717	Xã Tân Thành
Tuyên Quang	211	Huyện Hàm Yên	21107	2110716	Xã Yên Phú
Tuyên Quang	211	Huyện Hàm Yên	21107	2110719	Xã Bình Xa
Tuyên Quang	211	Huyện Hàm Yên	21107	2110721	Xã Nhân Mục
Tuyên Quang	211	Huyện Hàm Yên	21107	2110703	Xã Yên Thuận
Tuyên Quang	211	Huyện Hàm Yên	21107	2110727	Xã Bằng Cốc
Tuyên Quang	211	Huyện Sơn Dương	21111	211111101	Xã Hồng Sơn
Tuyên Quang	211	Huyện Sơn Dương	21111	2111137	Xã Thanh Phát
Tuyên Quang	211	Huyện Sơn Dương	21111	2111157	Xã Sầm Dương
Tuyên Quang	211	Huyện Sơn Dương	21111	2111107	Xã Minh Thanh
Tuyên Quang	211	Huyện Sơn Dương	21111	2111145	Xã Tuân Lộ
Tuyên Quang	211	Huyện Sơn Dương	21111	2111135	Xã Đồng Quý
Tuyên Quang	211	Huyện Sơn Dương	21111	2111167	Xã Lâm Xuyên
Tuyên Quang	211	Huyện Sơn Dương	21111	2111109	Xã Tân Trào
Tuyên Quang	211	Huyện Sơn Dương	21111	2111153	Xã Phú Lương
Tuyên Quang	211	Huyện Sơn Dương	21111	2111113	Xã Bình Yên
Tuyên Quang	211	Huyện Sơn Dương	21111	2111143	Xã Chi Thiết
Tuyên Quang	211	Huyện Sơn Dương	21111	2111147	Xã Thiện Kế
Tuyên Quang	211	Huyện Sơn Dương	21111	2111161	Xã Sơn Nam
Tuyên Quang	211	Huyện Sơn Dương	21111	2111163	Xã Tam Đa
Tuyên Quang	211	Huyện Sơn Dương	21111	2111123	Xã Cấp Tiến
Tuyên Quang	211	Huyện Sơn Dương	21111	2111117	Xã Lương Thiện
Tuyên Quang	211	Huyện Sơn Dương	21111	2111133	Xã Hợp Hòa
Tuyên Quang	211	Huyện Sơn Dương	21111	2111151	Xã Đông Lợi
Tuyên Quang	211	Huyện Sơn Dương	21111	2111168	Xã Tân Thanh
Tuyên Quang	211	Huyện Sơn Dương	21111	2111111	Xã Vĩnh Lợi
Tuyên Quang	211	Huyện Sơn Dương	21111	2111139	Xã Văn Phú
Tuyên Quang	211	Huyện Sơn Dương	21111	2111159	Xã Hào Phú
Tuyên Quang	211	Huyện Sơn Dương	21111	2111131	Xã Quyết Thắng
Tuyên Quang	211	Huyện Sơn Dương	21111	2111121	Xã Hợp Thành
Tuyên Quang	211	Huyện Sơn Dương	21111	2111129	Xã Phúc Ứng
Tuyên Quang	211	Huyện Sơn Dương	21111	2111127	Xã Kháng Nhật
Tuyên Quang	211	Huyện Sơn Dương	21111	2111155	Xã Ninh Lai
Tuyên Quang	211	Huyện Sơn Dương	21111	2111169	Xã Trường Sinh
Tuyên Quang	211	Huyện Sơn Dương	21111	2111105	Xã Trung Yên
Tuyên Quang	211	Huyện Sơn Dương	21111	2111141	Xã Vân Sơn
Tuyên Quang	211	Huyện Sơn Dương	21111	2111165	Xã Đại Phú
Tuyên Quang	211	Huyện Sơn Dương	21111	2111119	Xã Tú Thịnh
Tuyên Quang	211	Huyện Sơn Dương	21111	2111115	Xã Thượng Ấm
Tuyên Quang	211	Huyện Sơn Dương	21111	2111125	Xã Đông Thọ
Tuyên Quang	211	Huyện Sơn Dương	21111	2111101	Thị trấn Sơn Dương
Tuyên Quang	211	Huyện Sơn Dương	21111	2111149	Xã Hồng Lạc
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110132	Xã Phú Lâm
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110123	Xã Đội Cấn
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110130	Thị trấn Tân Bình
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110133	Phường Đội Cấn
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110124	Phường Mỹ Lâm
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110111	Phường Nông Tiến
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110108	Phường Tân Hà
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110134	Phường Mỹ Lâm
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110121	Xã Thái Long
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110131	Xã Kim Phú
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110115	Phường An Tường
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110107	Xã Tràng Đà
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110117	Xã An Khang
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110109	Phường Ỷ La
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110113	Phường Hưng Thành
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110101	Phường Tân Quang
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110119	Xã Lưỡng Vượng
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110103	Phường Phan Thiết
Tuyên Quang	211	Thành phố Tuyên Quang	21101	2110105	Phường Minh Xuân
Tuyên Quang	211	Huyện Yên Sơn	21109	2110937	Xã Thắng Quân
Tuyên Quang	211	Huyện Yên Sơn	21109	2110941	Xã Lang Quán
Tuyên Quang	211	Huyện Yên Sơn	21109	2110953	Xã Kim Phú
Tuyên Quang	211	Huyện Yên Sơn	21109	2110917	Xã Trung Minh
Tuyên Quang	211	Huyện Yên Sơn	21109	2110929	Xã Tứ Quận
Tuyên Quang	211	Huyện Yên Sơn	21109	2110909	Xã Lực Hành
Tuyên Quang	211	Huyện Yên Sơn	21109	2110915	Xã Kiến Thiết
Tuyên Quang	211	Huyện Yên Sơn	21109	2110972	Xã Nhữ Khê
Tuyên Quang	211	Huyện Yên Sơn	21109	2110973	Xã Đội Bình
Tuyên Quang	211	Huyện Yên Sơn	21109	2110963	Xã Phú Lâm
Tuyên Quang	211	Huyện Yên Sơn	21109	2110974	Thị trấn Yên Sơn
Tuyên Quang	211	Huyện Yên Sơn	21109	2110905	Thị trấn Tân Bình
Tuyên Quang	211	Huyện Yên Sơn	21109	2110961	Xã Hoàng Khai
Tuyên Quang	211	Huyện Yên Sơn	21109	2110911	Xã Chiêu Yên
Tuyên Quang	211	Huyện Yên Sơn	21109	2110939	Xã Kim Quan
Tuyên Quang	211	Huyện Yên Sơn	21109	2110925	Xã Hùng Lợi
Tuyên Quang	211	Huyện Yên Sơn	21109	2110913	Xã Quí Quân
Tuyên Quang	211	Huyện Yên Sơn	21109	2110919	Xã Trung Trực
Tuyên Quang	211	Huyện Yên Sơn	21109	2110965	Xã Mỹ Bằng
Tuyên Quang	211	Huyện Yên Sơn	21109	2110927	Xã Trung Sơn
Tuyên Quang	211	Huyện Yên Sơn	21109	2110921	Xã Xuân Vân
Tuyên Quang	211	Huyện Yên Sơn	21109	2110955	Xã Tiến Bộ
Tuyên Quang	211	Huyện Yên Sơn	21109	2110949	Xã Chân Sơn
Tuyên Quang	211	Huyện Yên Sơn	21109	2110951	Xã Thái Bình
Tuyên Quang	211	Huyện Yên Sơn	21109	2110931	Xã Tân Tiến
Tuyên Quang	211	Huyện Yên Sơn	21109	2110933	Xã Tân Long
Tuyên Quang	211	Huyện Yên Sơn	21109	2110923	Xã Phúc Ninh
Tuyên Quang	211	Huyện Yên Sơn	21109	2110935	Xã Đạo Viện
Tuyên Quang	211	Huyện Yên Sơn	21109	2110947	Xã Công Đa
Tuyên Quang	211	Huyện Yên Sơn	21109	2110971	Xã Nhữ Hán
Tuyên Quang	211	Huyện Yên Sơn	21109	2110943	Xã Phú Thịnh
Tuyên Quang	211	Huyện Yên Sơn	21109	2110945	Xã Trung Môn
Tuyên Quang	211	Huyện Lâm Bình	21112	2111214	Xã Minh Quang
Tuyên Quang	211	Huyện Lâm Bình	21112	2111209	Xã Phúc Sơn
Tuyên Quang	211	Huyện Lâm Bình	21112	2111203	Xã Bình An
Tuyên Quang	211	Huyện Lâm Bình	21112	2111213	Xã Xuân Lập
Tuyên Quang	211	Huyện Lâm Bình	21112	2111223	Xã Khuôn Hà
Tuyên Quang	211	Huyện Lâm Bình	21112	2111231	Xã Thượng Lâm
Tuyên Quang	211	Huyện Lâm Bình	21112	2111225	Thị trấn Lăng Can
Tuyên Quang	211	Huyện Lâm Bình	21112	2111211	Xã Phúc Yên
Tuyên Quang	211	Huyện Lâm Bình	21112	2111207	Xã Thổ Bình
Tuyên Quang	211	Huyện Lâm Bình	21112	2111205	Xã Hồng Quang
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091335	Xã Trung An
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091323	Xã Trung Hiếu
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091303	Xã Tân Quới Trung
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091301	Thị trấn Vũng Liêm
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091331	Xã Hiếu Thuận
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091317	Xã Tân An Luông
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091307	Xã Quới Thiện
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091305	Xã Quới An
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091315	Xã Trung Thành Tây
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091319	Xã Hiếu Phụng
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091313	Xã Thanh Bình
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091327	Xã Trung Ngãi
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091311	Xã Trung Hiệp
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091321	Xã Trung Thành Đông
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091337	Xã Hiếu Thành
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091339	Xã Hiếu Nghĩa
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091325	Xã Trung Thành
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091329	Xã Trung Nghĩa
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091333	Xã Hiếu Nhơn
Vĩnh Long	809	Huyện Vũng Liêm	80913	8091309	Xã Trung Chánh
Vĩnh Long	809	Thị xã Bình Minh	80907	8090713	Xã Thuận An
Vĩnh Long	809	Thị xã Bình Minh	80907	8090715	Xã Đông Thạnh
Vĩnh Long	809	Thị xã Bình Minh	80907	8090737	Phường Thành Phước
Vĩnh Long	809	Thị xã Bình Minh	80907	8090733	Xã Mỹ Hòa
Vĩnh Long	809	Thị xã Bình Minh	80907	8090719	Xã Đông Bình
Vĩnh Long	809	Thị xã Bình Minh	80907	8090731	Xã Đông Thành
Vĩnh Long	809	Thị xã Bình Minh	80907	8090735	Phường Đông Thuận
Vĩnh Long	809	Thị xã Bình Minh	80907	8090701	Phường Cái Vồn
Vĩnh Long	809	Huyện Long Hồ	80903	8090315	Xã Long Phước
Vĩnh Long	809	Huyện Long Hồ	80903	8090317	Xã Phước Hậu
Vĩnh Long	809	Huyện Long Hồ	80903	8090305	Xã Hòa Ninh
Vĩnh Long	809	Huyện Long Hồ	80903	8090313	Xã Tân Hạnh
Vĩnh Long	809	Huyện Long Hồ	80903	8090325	Xã Phú Quới
Vĩnh Long	809	Huyện Long Hồ	80903	8090311	Xã Thanh Đức
Vĩnh Long	809	Huyện Long Hồ	80903	8090329	Xã Long An
Vĩnh Long	809	Huyện Long Hồ	80903	8090303	Xã Đồng Phú
Vĩnh Long	809	Huyện Long Hồ	80903	8090307	Xã Bình Hòa Phước
Vĩnh Long	809	Huyện Long Hồ	80903	8090323	Xã Thạnh Quới
Vĩnh Long	809	Huyện Long Hồ	80903	8090319	Xã Lộc Hòa
Vĩnh Long	809	Huyện Long Hồ	80903	8090301	Thị trấn Long Hồ
Vĩnh Long	809	Huyện Long Hồ	80903	8090321	Xã Phú Đức
Vĩnh Long	809	Huyện Long Hồ	80903	8090327	Xã Hòa Phú
Vĩnh Long	809	Huyện Long Hồ	80903	8090309	Xã An Bình
Vĩnh Long	809	Huyện Trà Ôn	80911	8091113	Xã Thuận Thới
Vĩnh Long	809	Huyện Trà Ôn	80911	8091123	Xã Tích Thiện
Vĩnh Long	809	Huyện Trà Ôn	80911	8091111	Xã Hựu Thành
Vĩnh Long	809	Huyện Trà Ôn	80911	8091115	Xã Trà Côn
Vĩnh Long	809	Huyện Trà Ôn	80911	8091109	Xã Thới Hòa
Vĩnh Long	809	Huyện Trà Ôn	80911	8091121	Xã Tân Mỹ
Vĩnh Long	809	Huyện Trà Ôn	80911	8091125	Xã Lục Sỹ Thành
Vĩnh Long	809	Huyện Trà Ôn	80911	8091127	Xã Phú Thành
Vĩnh Long	809	Huyện Trà Ôn	80911	8091101	Thị trấn Trà Ôn
Vĩnh Long	809	Huyện Trà Ôn	80911	8091105	Xã Hòa Bình
Vĩnh Long	809	Huyện Trà Ôn	80911	8091117	Xã Vĩnh Xuân
Vĩnh Long	809	Huyện Trà Ôn	80911	8091119	Xã Thiện Mỹ
Vĩnh Long	809	Huyện Trà Ôn	80911	8091103	Xã Xuân Hiệp
Vĩnh Long	809	Huyện Trà Ôn	80911	8091107	Xã Nhơn Bình
Vĩnh Long	809	Huyện Bình Tân	80908	8090817	Xã Thành Đông
Vĩnh Long	809	Huyện Bình Tân	80908	8090827	Thị trấn Tân Quới
Vĩnh Long	809	Huyện Bình Tân	80908	8090809	Xã Tân Hưng
Vĩnh Long	809	Huyện Bình Tân	80908	8090807	Xã Thành Trung
Vĩnh Long	809	Huyện Bình Tân	80908	8090825	Xã Thành Lợi
Vĩnh Long	809	Huyện Bình Tân	80908	8090821	Xã Tân Lược
Vĩnh Long	809	Huyện Bình Tân	80908	8090811	Xã Mỹ Thuận
Vĩnh Long	809	Huyện Bình Tân	80908	8090823	Xã Tân An Thạnh
Vĩnh Long	809	Huyện Bình Tân	80908	8090803	Xã Nguyễn Văn Thảnh
Vĩnh Long	809	Huyện Bình Tân	80908	8090829	Xã Tân Bình
Vĩnh Long	809	Huyện Bình Tân	80908	8090805	Xã Tân Thành
Vĩnh Long	809	Thành phố Vĩnh Long	80901	8090101	Phường 1
Vĩnh Long	809	Thành phố Vĩnh Long	80901	8090117	Phường Tân Ngãi
Vĩnh Long	809	Thành phố Vĩnh Long	80901	8090115	Phường Trường An
Vĩnh Long	809	Thành phố Vĩnh Long	80901	8090111	Phường 8
Vĩnh Long	809	Thành phố Vĩnh Long	80901	8090119	Phường Tân Hòa
Vĩnh Long	809	Thành phố Vĩnh Long	80901	8090121	Phường Tân Hội
Vĩnh Long	809	Thành phố Vĩnh Long	80901	8090109	Phường 5
Vĩnh Long	809	Thành phố Vĩnh Long	80901	8090103	Phường 2
Vĩnh Long	809	Thành phố Vĩnh Long	80901	8090105	Phường 3
Vĩnh Long	809	Thành phố Vĩnh Long	80901	8090113	Phường 9
Vĩnh Long	809	Thành phố Vĩnh Long	80901	8090107	Phường 4
Vĩnh Long	809	Huyện Tam Bình	80909	8090903	Xã Hòa Thạnh
Vĩnh Long	809	Huyện Tam Bình	80909	8090905	Xã Tân Lộc
Vĩnh Long	809	Huyện Tam Bình	80909	8090925	Xã Tân Phú
Vĩnh Long	809	Huyện Tam Bình	80909	8090931	Xã Ngãi Tứ
Vĩnh Long	809	Huyện Tam Bình	80909	8090913	Xã Phú Lộc
Vĩnh Long	809	Huyện Tam Bình	80909	8090929	Xã Loan Mỹ
Vĩnh Long	809	Huyện Tam Bình	80909	8090907	Xã Hòa Hiệp
Vĩnh Long	809	Huyện Tam Bình	80909	8090909	Xã Hậu Lộc
Vĩnh Long	809	Huyện Tam Bình	80909	8090933	Xã Bình Ninh
Vĩnh Long	809	Huyện Tam Bình	80909	8090917	Xã Phú Thịnh
Vĩnh Long	809	Huyện Tam Bình	80909	8090923	Xã Tường Lộc
Vĩnh Long	809	Huyện Tam Bình	80909	8090919	Xã Song Phú
Vĩnh Long	809	Huyện Tam Bình	80909	8090911	Xã Hòa Lộc
Vĩnh Long	809	Huyện Tam Bình	80909	8090921	Xã Mỹ Thạnh Trung
Vĩnh Long	809	Huyện Tam Bình	80909	8090901	Thị trấn Tam Bình
Vĩnh Long	809	Huyện Tam Bình	80909	8090915	Xã Mỹ Lộc
Vĩnh Long	809	Huyện Tam Bình	80909	8090927	Xã Long Phú
Vĩnh Long	809	Huyện Mang Thít	80905	8090521	Xã Tân Long
Vĩnh Long	809	Huyện Mang Thít	80905	8090523	Xã Tân An Hội
Vĩnh Long	809	Huyện Mang Thít	80905	8090525	Xã Tân Long Hội
Vĩnh Long	809	Huyện Mang Thít	80905	8090515	Xã Chánh Hội
Vĩnh Long	809	Huyện Mang Thít	80905	8090511	Xã Nhơn Phú
Vĩnh Long	809	Huyện Mang Thít	80905	8090519	Xã Chánh An
Vĩnh Long	809	Huyện Mang Thít	80905	8090509	Xã Bình Phước
Vĩnh Long	809	Huyện Mang Thít	80905	8090503	Xã Mỹ An
Vĩnh Long	809	Huyện Mang Thít	80905	8090513	Xã Mỹ Phước
Vĩnh Long	809	Huyện Mang Thít	80905	8090501	Thị trấn Cái Nhum
Vĩnh Long	809	Huyện Mang Thít	80905	8090517	Xã An Phước
Vĩnh Long	809	Huyện Mang Thít	80905	8090505	Xã Long Mỹ
Vĩnh Long	809	Huyện Mang Thít	80905	8090507	Xã Hòa Tịnh
Vĩnh Phúc	104	Huyện Sông Lô	10411	1041137	Xã Đôn Nhân
Vĩnh Phúc	104	Huyện Sông Lô	10411	1041169	Xã Đức Bác
Vĩnh Phúc	104	Huyện Sông Lô	10411	1041173	Xã Cao Phong
Vĩnh Phúc	104	Huyện Sông Lô	10411	1041151	Xã Như Thụy
Vĩnh Phúc	104	Huyện Sông Lô	10411	1041119	Xã Hải Lựu
Vĩnh Phúc	104	Huyện Sông Lô	10411	1041113	Xã Lãng Công
